what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.datatools.enablement.jdt.classpath,1.0.1.v201107221501,"org.eclipse.datatools.enablement.jdt.classpath",1396783065818
started,bundle,org.eclipse.datatools.connectivity,1.2.4.v201202041105,"org.eclipse.datatools.connectivity",1396783066055
started,bundle,org.eclipse.datatools.connectivity.ui,1.2.2.v201111190813,"org.eclipse.datatools.connectivity.ui",1396783066057
started,bundle,org.eclipse.datatools.connectivity.apache.derby,1.0.102.v201107221459,"org.eclipse.datatools.connectivity.apache.derby",1396783066204
started,bundle,org.eclipse.datatools.enablement.msft.sqlserver,1.0.1.v201107221504,"org.eclipse.datatools.enablement.msft.sqlserver",1396783066241
started,bundle,org.eclipse.datatools.enablement.sqlite,1.0.0.v201002041100,"org.eclipse.datatools.enablement.sqlite",1396783066273
started,bundle,org.eclipse.datatools.enablement.sybase.asa,1.0.1.v201107221507,"org.eclipse.datatools.enablement.sybase.asa",1396783066323
started,bundle,org.eclipse.datatools.enablement.sybase.ase,1.0.2.v201201131122,"org.eclipse.datatools.enablement.sybase.ase",1396783066371
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396783251483
activated,editor,org.eclipse.wst.xml.ui,1.1.202.v201112071516,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1396783252284
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396783255229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396783259401
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1396783278798
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396783281645
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396783298761
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396783299006
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1396783299218
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1396783303061
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1396783304494
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1396783304572
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1396783304698
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1396783304978
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1396783304988
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1396783305449
started,bundle,org.eclipse.pde.api.tools.ui,1.0.301.v20110803_r371,"org.eclipse.pde.api.tools.ui",1396783305491
started,bundle,org.eclipse.jpt.jaxb.core,1.0.2.v201111103010,"org.eclipse.jpt.jaxb.core",1396783306002
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1396783307213
executed,command,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1396783325204
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396783330444
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396788508866
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396788510333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396797127068
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396797150503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396802106810
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396802107130
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396802108293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396802108692
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396802109511
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396802109804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396803702300
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396803705323
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396807237320
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396807237574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810408530
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810408816
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810410994
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810411361
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810414393
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810414745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810417947
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810418479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810420906
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810421992
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810425899
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810426327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810427265
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810428836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810460661
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810471459
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1396810476642
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810476740
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810479511
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396810480169
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1396810486081
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1396810486364
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1396810486418
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1396810486518
