what,kind,bundleId,bundleVersion,description,time
error,log,,,"Core exception while retrieving the content description",1396945910507
error,log,,,"Core exception while retrieving the content description",1396945910510
error,log,,,"Core exception while retrieving the content description",1396945910514
error,log,,,"Core exception while retrieving the content description",1396945910520
error,log,,,"Core exception while retrieving the content description",1396945910522
error,log,,,"Core exception while retrieving the content description",1396945910526
error,log,,,"Core exception while retrieving the content description",1396945910529
error,log,,,"Core exception while retrieving the content description",1396945910532
error,log,,,"Core exception while retrieving the content description",1396945910536
error,log,,,"Core exception while retrieving the content description",1396945910539
error,log,,,"Core exception while retrieving the content description",1396945910543
error,log,,,"Core exception while retrieving the content description",1396945910545
error,log,,,"Core exception while retrieving the content description",1396945910549
error,log,,,"Core exception while retrieving the content description",1396945910554
error,log,,,"Core exception while retrieving the content description",1396945910557
error,log,,,"Core exception while retrieving the content description",1396945910561
error,log,,,"Core exception while retrieving the content description",1396945910564
error,log,,,"Core exception while retrieving the content description",1396945910567
error,log,,,"Core exception while retrieving the content description",1396945910570
error,log,,,"Core exception while retrieving the content description",1396945910573
error,log,,,"Core exception while retrieving the content description",1396945910577
error,log,,,"Core exception while retrieving the content description",1396945910580
error,log,,,"Core exception while retrieving the content description",1396945910584
error,log,,,"Publishing failed with multiple errors",1396945910980
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396945911020
error,log,,,"Core exception while retrieving the content description",1396945911610
error,log,,,"Core exception while retrieving the content description",1396945911613
error,log,,,"Core exception while retrieving the content description",1396945911616
error,log,,,"Core exception while retrieving the content description",1396945911619
error,log,,,"Core exception while retrieving the content description",1396945911622
error,log,,,"Core exception while retrieving the content description",1396945911624
error,log,,,"Core exception while retrieving the content description",1396945911627
error,log,,,"Core exception while retrieving the content description",1396945911631
error,log,,,"Core exception while retrieving the content description",1396945911634
error,log,,,"Core exception while retrieving the content description",1396945911636
error,log,,,"Core exception while retrieving the content description",1396945911641
error,log,,,"Core exception while retrieving the content description",1396945911644
error,log,,,"Core exception while retrieving the content description",1396945911647
error,log,,,"Core exception while retrieving the content description",1396945911650
error,log,,,"Core exception while retrieving the content description",1396945911653
error,log,,,"Core exception while retrieving the content description",1396945911656
error,log,,,"Core exception while retrieving the content description",1396945911659
error,log,,,"Core exception while retrieving the content description",1396945911662
error,log,,,"Core exception while retrieving the content description",1396945911665
error,log,,,"Core exception while retrieving the content description",1396945911668
error,log,,,"Core exception while retrieving the content description",1396945911671
error,log,,,"Core exception while retrieving the content description",1396945911674
error,log,,,"Core exception while retrieving the content description",1396945911677
error,log,,,"Core exception while retrieving the content description",1396945911680
error,log,,,"Core exception while retrieving the content description",1396945911683
error,log,,,"Core exception while retrieving the content description",1396945911688
error,log,,,"Core exception while retrieving the content description",1396945911690
error,log,,,"Core exception while retrieving the content description",1396945911693
error,log,,,"Core exception while retrieving the content description",1396945911696
error,log,,,"Core exception while retrieving the content description",1396945911699
error,log,,,"Core exception while retrieving the content description",1396945911702
error,log,,,"Core exception while retrieving the content description",1396945911704
error,log,,,"Core exception while retrieving the content description",1396945911708
error,log,,,"Core exception while retrieving the content description",1396945911710
error,log,,,"Core exception while retrieving the content description",1396945911713
error,log,,,"Core exception while retrieving the content description",1396945911716
error,log,,,"Core exception while retrieving the content description",1396945911719
error,log,,,"Core exception while retrieving the content description",1396945911722
error,log,,,"Core exception while retrieving the content description",1396945911725
error,log,,,"Core exception while retrieving the content description",1396945911728
error,log,,,"Core exception while retrieving the content description",1396945911731
error,log,,,"Core exception while retrieving the content description",1396945911733
error,log,,,"Core exception while retrieving the content description",1396945911736
error,log,,,"Core exception while retrieving the content description",1396945911739
error,log,,,"Core exception while retrieving the content description",1396945911741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1396945912611
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1396945917812
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1396945919477
error,log,,,"Core exception while retrieving the content description",1396945919917
error,log,,,"Core exception while retrieving the content description",1396945919921
error,log,,,"Core exception while retrieving the content description",1396945919927
error,log,,,"Core exception while retrieving the content description",1396945919931
error,log,,,"Core exception while retrieving the content description",1396945919934
error,log,,,"Core exception while retrieving the content description",1396945919938
error,log,,,"Core exception while retrieving the content description",1396945919941
error,log,,,"Core exception while retrieving the content description",1396945919945
error,log,,,"Core exception while retrieving the content description",1396945919949
error,log,,,"Core exception while retrieving the content description",1396945919952
error,log,,,"Core exception while retrieving the content description",1396945919957
error,log,,,"Core exception while retrieving the content description",1396945919960
error,log,,,"Core exception while retrieving the content description",1396945919964
error,log,,,"Core exception while retrieving the content description",1396945919968
error,log,,,"Core exception while retrieving the content description",1396945919972
error,log,,,"Core exception while retrieving the content description",1396945919976
error,log,,,"Core exception while retrieving the content description",1396945919979
error,log,,,"Core exception while retrieving the content description",1396945919984
error,log,,,"Core exception while retrieving the content description",1396945919987
error,log,,,"Core exception while retrieving the content description",1396945919990
error,log,,,"Core exception while retrieving the content description",1396945919994
error,log,,,"Core exception while retrieving the content description",1396945919997
error,log,,,"Core exception while retrieving the content description",1396945920002
error,log,,,"Core exception while retrieving the content description",1396945920005
error,log,,,"Core exception while retrieving the content description",1396945920008
error,log,,,"Core exception while retrieving the content description",1396945920014
error,log,,,"Core exception while retrieving the content description",1396945920018
error,log,,,"Core exception while retrieving the content description",1396945920022
error,log,,,"Core exception while retrieving the content description",1396945920026
error,log,,,"Core exception while retrieving the content description",1396945920029
error,log,,,"Core exception while retrieving the content description",1396945920033
error,log,,,"Core exception while retrieving the content description",1396945920036
error,log,,,"Core exception while retrieving the content description",1396945920040
error,log,,,"Core exception while retrieving the content description",1396945920043
